date,price,vol
1510568272.0,83.0,3.0
1510568577.0,83.0,1.0
1510568878.0,83.0,1.0
1510569177.0,83.0,3.0
1510569477.0,82.00833333333334,0.0
1510569777.0,82.0,15.0
1510570077.0,82.0,28.0
1510570377.0,82.98333333333333,17.0
1510570677.0,82.39166666666667,1.0
1510570977.0,82.03333333333333,5.0
1510571277.0,83.0,12.0
1510571577.0,82.95,2.0
1510571878.0,82.65,2.0
1510572179.0,82.65,10.0
1510572541.0,82.0,21.0
1510572777.0,82.0,21.0
1510573077.0,82.03333333333333,15.0
1510573377.0,82.0,6.0
1510573677.0,82.0,10.0
1510573978.0,82.0,9.0
1510574277.0,82.0,13.0
1510574577.0,82.0,2.0
1510574877.0,82.0,40.0
1510575177.0,82.0,16.0
1510575477.0,82.0,8.0
1510575778.0,82.0,16.0
1510576080.0,82.0,5.0
1510576377.0,82.0,2.0
1510576678.0,82.0,15.0
1510576977.0,82.0,10.0
1510577278.0,82.0,11.0
1510577577.0,81.0,2.0
1510577877.0,82.0,14.0
1510578177.0,82.0,3.0
1510578477.0,81.975,13.0
1510578777.0,81.0,9.0
1510579077.0,81.55833333333334,29.0
1510579377.0,81.0,24.0
1510579677.0,81.01666666666667,22.0
1510579977.0,82.0,9.0
1510580277.0,82.0,7.0
1510580577.0,82.0,11.0
1510580878.0,82.0,7.0
1510581177.0,82.0,0.0
1510581477.0,81.275,3.0
1510581777.0,81.41666666666667,6.0
1510582077.0,82.0,18.0
1510582377.0,82.425,38.0
1510582677.0,82.0,2.0
1510582977.0,82.0,2.0
1510583277.0,82.0,7.0
1510583577.0,82.0,3.0
1510583877.0,82.0,4.0
1510584177.0,82.0,2.0
1510584478.0,82.0,5.0
1510584777.0,82.0,20.0
1510585077.0,82.0,2.0
1510585379.0,82.0,23.0
1510585677.0,82.0,5.0
1510585977.0,82.0,2.0
1510586277.0,83.0,8.0
1510586577.0,83.0,22.0
1510586877.0,83.0,26.0
1510587177.0,83.0,7.0
1510587477.0,83.0,7.0
1510587777.0,83.0,9.0
1510588078.0,83.0,10.0
1510588377.0,83.0,11.0
1510588677.0,83.0,3.0
1510588977.0,83.0,12.0
1510589277.0,83.0,2.0
1510589577.0,83.0,22.0
1510589877.0,83.0,13.0
1510590177.0,83.0,28.0
1510590477.0,83.0,0.0
1510590777.0,0.0,0.0
1510591077.0,83.0,1.0
1510591377.0,83.0,4.0
1510591677.0,82.0,4.0
1510591977.0,82.0,15.0
1510592277.0,82.0,7.0
1510592577.0,82.0,7.0
1510592877.0,82.0,14.0
1510593177.0,82.0,42.0
1510593477.0,82.0,9.0
1510593777.0,82.0,11.0
1510594077.0,0.0,0.0
1510594377.0,82.0,15.0
1510594677.0,82.96666666666667,23.0
1510594977.0,83.0,3.0
1510595277.0,83.0,7.0
1510595577.0,82.325,1.0
1510595877.0,82.0,0.0
1510596177.0,82.48333333333333,10.0
1510596477.0,82.975,18.0
1510596778.0,82.0,20.0
1510597077.0,83.0,21.0
1510597377.0,83.0,4.0
1510597677.0,83.0,6.0
1510597977.0,83.0,3.0
1510598277.0,82.8,9.0
1510598577.0,83.0,14.0
1510598877.0,83.0,24.0
1510599177.0,83.0,9.0
1510599478.0,83.0,3.0
1510599777.0,82.59166666666667,0.0
1510600699.0,83.0,6.0
1510600977.0,82.0,5.0
1510601277.0,82.0,11.0
1510601577.0,83.0,2.0
1510601877.0,83.0,4.0
1510602178.0,83.0,9.0
1510602479.0,83.0,6.0
1510602777.0,83.0,6.0
1510603077.0,83.0,19.0
1510603377.0,83.0,4.0
1510603677.0,83.125,25.0
1510603977.0,83.05833333333334,1.0
1510604277.0,83.0,7.0
1510604577.0,83.80833333333334,3.0
1510604877.0,83.38333333333334,6.0
1510605177.0,83.26666666666667,0.0
1510605477.0,84.0,10.0
1510605777.0,84.0,12.0
1510606077.0,0.0,0.0
1510606377.0,83.33333333333333,4.0
1510606677.0,83.63333333333334,8.0
1510606978.0,83.0,18.0
1510607277.0,83.0,8.0
1510607578.0,83.0,10.0
1510607878.0,83.0,5.0
1510608177.0,83.0,12.0
1510608477.0,83.0,2.0
1510608777.0,83.0,0.0
1510609077.0,83.025,0.0
1510609377.0,83.0,0.0
1510609677.0,83.0,2.0
1510609977.0,83.0,0.0
1510610277.0,83.0,10.0
1510610577.0,83.0,5.0
1510610878.0,83.0,1.0
1510611177.0,83.0,16.0
1510611477.0,83.0,14.0
1510611777.0,83.0,23.0
1510612077.0,83.0,3.0
1510612377.0,83.0,23.0
