date,price,vol
1510568273,51.25833333333333,329.0
1510568579,51.266666666666666,330.0
1510568880,51.266666666666666,330.0
1510569179,51.266666666666666,316.0
1510569479,51.266666666666666,316.0
1510569779,51.266666666666666,316.0
1510570080,51.266666666666666,313.0
1510570380,51.266666666666666,311.0
1510570680,51.266666666666666,311.0
1510570978,51.34166666666667,328.0
1510571280,51.34166666666667,322.0
1510571580,51.36666666666667,211.0
1510571881,51.391666666666666,144.0
1510572181,51.40833333333333,144.0
1510572543,51.425,144.0
1510572781,51.425,144.0
1510573079,51.483333333333334,156.0
1510573379,51.541666666666664,118.0
1510573683,51.45,89.0
1510573980,51.44166666666667,90.0
1510574280,51.4,91.0
1510574581,51.36666666666667,91.0
1510574879,51.358333333333334,91.0
1510575178,51.358333333333334,96.0
1510575479,51.358333333333334,96.0
1510575781,51.24166666666667,91.0
1510576084,51.06666666666667,121.0
1510576379,51.06666666666667,117.0
1510576680,51.05,111.0
1510576979,51.05,111.0
1510577281,51.00833333333333,114.0
1510577579,50.94166666666667,112.0
1510577881,50.94166666666667,115.0
1510578182,50.916666666666664,115.0
1510578480,50.916666666666664,115.0
1510578779,50.90833333333333,111.0
1510579079,50.791666666666664,98.0
1510579379,50.74166666666667,98.0
1510579681,50.725,100.0
1510579979,50.53333333333333,78.0
1510580278,50.525,84.0
1510580579,50.525,85.0
1510580880,50.525,85.0
1510581179,50.525,93.0
1510581479,50.525,93.0
1510581779,50.525,93.0
1510582079,50.49166666666667,99.0
1510582380,0.0,0.0
1510582679,50.55,109.0
1510582979,50.55,109.0
1510583280,50.55,109.0
1510583580,50.55,109.0
1510583882,50.55,109.0
1510584179,50.55833333333333,109.0
1510584481,50.575,114.0
1510584779,50.59166666666667,122.0
1510585081,50.63333333333333,123.0
1510585381,50.666666666666664,123.0
1510585679,0.0,0.0
1510585979,50.68333333333333,123.0
1510586280,50.69166666666667,124.0
1510586580,50.75,122.0
1510586881,50.766666666666666,105.0
1510587181,50.86666666666667,130.0
1510587479,50.90833333333333,130.0
1510587779,50.93333333333333,126.0
1510588080,50.96666666666667,110.0
1510588380,50.96666666666667,91.0
1510588681,50.96666666666667,91.0
1510588979,50.96666666666667,89.0
1510589279,51.166666666666664,71.0
1510589580,51.166666666666664,69.0
1510589880,51.166666666666664,63.0
1510590179,51.2,167.0
1510590480,51.2,150.0
1510590779,51.2,147.0
1510591079,51.2,145.0
1510591378,51.2,142.0
1510591680,51.2,140.0
1510591981,51.2,140.0
1510592280,51.2,141.0
1510592579,51.2,133.0
1510592879,51.175,134.0
1510593182,51.13333333333333,134.0
1510593481,51.1,137.0
1510593780,51.03333333333333,136.0
1510594080,51.03333333333333,143.0
1510594380,51.03333333333333,137.0
1510594680,51.00833333333333,84.0
1510594980,51.0,33.0
1510595279,51.0,30.0
1510595579,51.0,30.0
1510595879,51.0,30.0
1510596179,51.0,30.0
1510596480,51.0,35.0
1510596781,51.0,36.0
1510597079,51.0,37.0
1510597380,51.0,42.0
1510597680,51.0,42.0
1510597979,51.0,42.0
1510598279,51.0,42.0
1510598581,51.0,42.0
1510598879,51.0,42.0
1510599179,51.0,49.0
1510599480,51.0,49.0
1510599779,51.0,48.0
1510600702,51.0,54.0
1510600980,51.0,54.0
1510601278,51.0,55.0
1510601578,51.11666666666667,269.0
1510601879,51.25,263.0
1510602180,51.25833333333333,263.0
1510602481,51.4,275.0
1510602781,51.49166666666667,272.0
1510603079,51.50833333333333,272.0
1510603379,51.53333333333333,272.0
1510603680,51.575,265.0
1510603979,51.65833333333333,270.0
1510604279,51.68333333333333,262.0
1510604581,51.708333333333336,265.0
1510604880,51.81666666666667,287.0
1510605178,51.81666666666667,287.0
1510605480,51.825,286.0
1510605779,51.85,286.0
1510606079,51.86666666666667,287.0
1510606380,51.875,275.0
1510606680,51.891666666666666,259.0
1510606980,51.733333333333334,79.0
1510607279,51.708333333333336,79.0
1510607580,51.69166666666667,89.0
1510607880,51.675,86.0
1510608179,51.666666666666664,83.0
1510608480,51.641666666666666,74.0
1510608779,51.625,74.0
1510609080,51.625,74.0
1510609379,51.61666666666667,74.0
1510609679,51.583333333333336,78.0
1510609979,51.56666666666667,76.0
1510610279,51.483333333333334,75.0
1510610580,51.225,47.0
1510610881,51.175,40.0
1510611179,51.141666666666666,39.0
1510611481,51.13333333333333,38.0
1510611779,51.13333333333333,38.0
1510612080,51.108333333333334,27.0
1510612382,51.108333333333334,27.0
1510612679,51.108333333333334,27.0
1510612982,51.09166666666667,27.0
1510613280,51.05833333333333,26.0
1510613579,51.03333333333333,25.0
1510613879,51.025,26.0
1510614182,51.03333333333333,87.0
1510614482,51.041666666666664,89.0
1510614779,51.083333333333336,87.0
1510615079,51.1,87.0
1510615379,51.1,87.0
1510615681,51.1,87.0
1510615979,51.125,88.0
1510616279,51.15,91.0
1510616579,51.19166666666667,93.0
1510616879,51.225,93.0
1510617182,51.225,93.0
1510617481,51.225,93.0
1510617780,51.25,93.0
1510618080,51.275,93.0
1510618380,51.325,93.0
1510618679,51.333333333333336,93.0
1510618980,51.4,96.0
1510619280,51.4,94.0
1510619581,51.38333333333333,32.0
1510619878,51.35,29.0
1510620180,51.325,28.0
1510620481,51.30833333333333,28.0
1510620780,51.30833333333333,28.0
1510621210,51.291666666666664,30.0
1510621380,51.291666666666664,30.0
1510621681,51.19166666666667,26.0
1510621979,51.03333333333333,52.0
1510622278,51.0,64.0
1510622580,51.0,64.0
1510622881,51.0,62.0
1510623180,51.0,72.0
1510623481,51.0,72.0
1510623779,51.0,72.0
1510624081,51.0,72.0
1510624380,51.0,75.0
1510624679,51.0,72.0
1510624979,51.0,72.0
1510625280,51.0,70.0
1510625580,51.0,70.0
1510625879,51.0,70.0
1510626180,51.0,70.0
1510626479,51.0,66.0
1510626779,50.99166666666667,59.0
1510627079,50.983333333333334,58.0
1510627379,50.983333333333334,59.0
1510627682,50.983333333333334,62.0
1510627979,50.983333333333334,62.0
1510628279,50.983333333333334,94.0
1510628579,50.983333333333334,92.0
1510628882,50.96666666666667,76.0
1510629182,50.96666666666667,73.0
1510629480,50.96666666666667,74.0
1510629779,50.925,62.0
1510630080,50.925,62.0
1510630379,50.925,63.0
1510630679,50.925,55.0
1510630980,50.925,56.0
1510631280,50.925,61.0
1510631581,50.925,61.0
1510631880,50.925,63.0
1510632180,50.925,60.0
1510632480,50.925,66.0
1510632779,50.925,66.0
1510633080,50.925,71.0
1510633381,50.925,71.0
1510633682,0.0,0.0
1510633979,50.925,75.0
1510634280,50.925,86.0
1510634579,50.93333333333333,96.0
1510634879,50.93333333333333,96.0
1510635181,50.93333333333333,96.0
1510635606,50.93333333333333,96.0
1510635780,50.94166666666667,91.0
1510636082,50.94166666666667,90.0
1510636381,50.94166666666667,61.0
1510636681,50.94166666666667,62.0
1510636980,50.94166666666667,62.0
1510637279,50.94166666666667,62.0
1510637578,50.94166666666667,62.0
1510637879,50.94166666666667,62.0
1510638179,50.94166666666667,62.0
1510638479,50.958333333333336,59.0
1510638779,50.958333333333336,55.0
1510639081,50.958333333333336,55.0
1510639379,50.958333333333336,55.0
1510639679,50.96666666666667,54.0
1510639980,51.0,52.0
1510640280,51.0,52.0
1510640579,51.0,51.0
1510640878,51.0,49.0
1510641180,51.0,50.0
1510641481,51.0,111.0
1510641780,51.0,135.0
1510642080,51.0,130.0
1510642379,51.0,130.0
1510642680,51.0,130.0
1510642979,51.0,130.0
1510643279,51.0,132.0
1510643580,51.0,131.0
1510643879,51.0,131.0
1510644179,51.0,131.0
1510644479,51.0,131.0
1510644781,51.0,131.0
1510645079,51.0,100.0
1510645381,51.0,39.0
1510645679,51.0,9.0
1510645979,51.0,9.0
1510646283,51.0,7.0
1510646580,51.0,7.0
1510646880,51.0,49.0
1510647183,51.0,98.0
1510647478,51.0,98.0
1510647779,51.0,102.0
1510648080,51.0,103.0
1510648379,51.0,103.0
1510648679,51.0,103.0
1510648979,51.0,103.0
1510649280,51.0,103.0
1510649581,51.0,106.0
1510649882,50.99166666666667,161.0
1510650181,50.99166666666667,134.0
1510650480,50.99166666666667,130.0
1510650779,50.99166666666667,110.0
1510651080,50.99166666666667,112.0
1510651380,50.975,112.0
1510651679,50.975,112.0
1510651979,50.975,123.0
1510652280,50.975,123.0
1510652582,50.975,119.0
1510652879,50.975,119.0
1510653181,50.975,119.0
1510653478,50.93333333333333,121.0
1510653781,50.88333333333333,142.0
1510654080,50.65833333333333,75.0
1510654380,50.275,75.0
1510654679,50.208333333333336,89.0
1510654978,50.13333333333333,77.0
1510655280,50.025,73.0
1510655581,50.0,80.0
1510655878,50.0,76.0
1510656181,50.0,75.0
1510656480,50.0,67.0
1510656779,50.0,61.0
1510657080,49.9,63.0
1510657381,49.775,26.0
1510657680,49.666666666666664,30.0
1510657981,49.55833333333333,71.0
1510658281,49.55833333333333,65.0
1510658579,49.55,69.0
1510658880,49.575,69.0
1510659179,49.61666666666667,75.0
1510659479,49.68333333333333,80.0
1510659780,49.68333333333333,80.0
1510660080,49.725,84.0
1510660380,49.775,92.0
1510660679,49.875,82.0
1510660980,49.88333333333333,82.0
1510661279,49.88333333333333,82.0
1510661580,49.891666666666666,82.0
1510661879,49.9,80.0
1510662179,49.84166666666667,44.0
1510662481,49.708333333333336,37.0
1510662780,49.225,16.0
1510663079,49.2,16.0
1510663380,49.13333333333333,17.0
1510663679,49.05833333333333,15.0
1510663981,48.733333333333334,25.0
1510664281,48.55833333333333,74.0
1510664580,48.34166666666667,74.0
1510664880,48.2,84.0
1510665180,48.166666666666664,84.0
1510665479,48.0,259.0
1510665780,48.0,268.0
1510666079,48.0,266.0
1510666381,48.0,270.0
1510666682,48.0,275.0
1510666978,48.0,275.0
1510667280,48.0,280.0
1510667581,48.0,284.0
1510667880,48.0,47.0
1510668180,48.0,55.0
1510668481,48.0,79.0
1510668779,48.0,112.0
1510669080,48.0,111.0
1510669380,48.0,125.0
1510669681,48.0,114.0
1510669979,48.0,91.0
1510670280,48.0,95.0
1510670581,48.0,103.0
1510670880,48.0,99.0
1510671181,48.0,86.0
1510671479,48.0,86.0
1510671780,48.0,87.0
1510672078,0.0,0.0
1510672380,48.0,89.0
1510672679,48.0,76.0
1510673107,48.0,59.0
1510673279,48.0,54.0
1510673579,48.0,46.0
1510673879,48.0,43.0
1510674181,48.0,39.0
1510674479,48.0,39.0
1510674780,48.0,40.0
1510675081,48.0,42.0
1510675382,48.0,40.0
1510675680,48.0,625.0
1510675979,48.0,625.0
1510676279,48.0,625.0
1510676580,48.0,624.0
1510676880,48.0,633.0
1510677180,48.0,641.0
1510677479,48.0,494.0
1510677779,48.0,37.0
1510678080,48.0,37.0
1510678380,48.0,40.0
1510678679,48.0,40.0
1510678981,48.0,40.0
1510679280,48.0,40.0
1510679580,48.0,50.0
1510679880,48.0,50.0
1510680179,48.0,51.0
1510680479,48.0,55.0
1510680779,48.0,55.0
1510681080,47.975,58.0
1510681381,47.916666666666664,56.0
1510681681,47.80833333333333,46.0
1510681980,47.75833333333333,41.0
1510682279,47.44166666666667,54.0
1510682581,47.40833333333333,66.0
1510682880,47.40833333333333,65.0
1510683180,47.40833333333333,61.0
1510683480,47.625,51.0
1510683779,47.625,51.0
1510684080,47.63333333333333,53.0
1510684381,47.666666666666664,54.0
1510684680,47.675,54.0
1510684979,47.416666666666664,6.0
1510685281,46.6,46.0
1510685581,46.166666666666664,84.0
1510685880,46.0,87.0
1510686180,46.0,309.0
1510686480,46.0,283.0
1510686781,46.0,309.0
1510687081,46.0,185.0
1510687379,46.0,193.0
1510687679,46.0,263.0
1510687983,46.0,287.0
1510688282,46.0,249.0
1510688582,46.0,226.0
1510688883,46.0,211.0
1510689181,46.0,211.0
1510689479,45.975,311.0
1510689779,45.96666666666667,230.0
1510690083,45.74166666666667,141.0
1510690379,45.666666666666664,136.0
1510690682,45.666666666666664,141.0
1510690982,45.63333333333333,89.0
1510691282,45.61666666666667,59.0
1510691582,45.55,87.0
1510691880,45.25,38.0
1510692181,45.291666666666664,52.0
1510692480,45.31666666666667,49.0
1510692780,45.391666666666666,48.0
1510693079,45.40833333333333,48.0
1510693379,45.475,69.0
1510693680,45.56666666666667,69.0
1510693981,45.6,69.0
1510694279,45.61666666666667,69.0
1510694580,45.69166666666667,69.0
1510738205,45.81666666666667,77.0
1510738513,45.81666666666667,79.0
1510738812,45.775,110.0
1510739112,45.8,107.0
1510739412,45.8,108.0
1510739713,45.925,200.0
1510740012,45.94166666666667,221.0
1510740314,46.00833333333333,200.0
1510740612,46.00833333333333,180.0
1510740912,46.03333333333333,181.0
1510741214,46.03333333333333,164.0
1510741515,46.025,51.0
1510741812,46.025,47.0
1510742114,46.00833333333333,32.0
