date,price,vol
1510568273,43.0,178.0
1510568578,43.0,239.0
1510568879,43.0,160.0
1510569177,43.0,129.0
1510569478,43.0,131.0
1510569778,43.0,165.0
1510570078,43.0,92.0
1510570379,43.0,246.0
1510570677,43.0,92.0
1510570977,43.0,105.0
1510571278,43.0,164.0
1510571579,43.0,53.0
1510571880,43.0,150.0
1510572180,43.0,177.0
1510572542,43.0,195.0
1510572779,43.0,84.0
1510573078,43.0,178.0
1510573378,43.0,333.0
1510573678,0.0,0.0
1510573979,0.0,0.0
1510574278,42.275,130.0
1510574579,42.266666666666666,157.0
1510574878,42.21666666666667,117.0
1510575178,42.21666666666667,124.0
1510575477,42.35,150.0
1510575779,42.59166666666667,132.0
1510576081,43.0,280.0
1510576378,43.0,333.0
1510576678,43.0,327.0
1510576978,43.0,264.0
1510577280,42.983333333333334,152.0
1510577578,42.0,181.0
1510577877,42.075,132.0
1510578179,42.09166666666667,155.0
1510578479,42.09166666666667,272.0
1510578778,42.0,2.0
1510579079,42.0,335.0
1510579378,42.0,280.0
1510579678,42.0,137.0
1510579978,42.0,124.0
1510580278,42.44166666666667,90.0
1510580578,42.65,92.0
1510580879,42.733333333333334,228.0
1510581178,42.59166666666667,315.0
1510581477,42.38333333333333,255.0
1510581777,42.15833333333333,248.0
1510582078,42.358333333333334,166.0
1510582378,43.0,581.0
1510582678,43.0,581.0
1510582978,43.0,152.0
1510583279,43.0,188.0
1510583577,43.0,155.0
1510583879,43.0,70.0
1510584178,43.0,73.0
1510584479,43.0,97.0
1510584778,43.0,107.0
1510585079,43.0,101.0
1510585380,43.0,76.0
1510585678,43.0,254.0
1510585978,43.0,164.0
1510586279,43.0,172.0
1510586579,43.0,420.0
1510586877,43.0,316.0
1510587179,43.0,207.0
1510587478,43.0,337.0
1510587778,43.0,390.0
1510588079,43.0,158.0
1510588378,43.0,74.0
1510588678,43.0,72.0
1510588978,43.0,358.0
1510589278,43.0,62.0
1510589578,43.0,129.0
1510589877,43.0,72.0
1510590178,43.0,60.0
1510590479,43.0,105.0
1510590777,43.0,124.0
1510591078,43.0,202.0
1510591378,43.0,180.0
1510591678,43.0,107.0
1510591978,43.0,128.0
1510592278,43.0,519.0
1510592578,43.0,208.0
1510592878,43.0,86.0
1510593179,43.0,353.0
1510593478,42.99166666666667,292.0
1510593779,43.0,123.0
1510594078,43.0,17.0
1510594378,42.0,153.0
1510594678,43.0,266.0
1510594978,43.0,324.0
1510595278,0.0,0.0
1510595578,43.0,206.0
1510595878,43.0,148.0
1510596178,43.0,112.0
1510596478,43.0,95.0
1510596779,43.0,140.0
1510597078,43.0,261.0
1510597378,43.0,96.0
1510597678,43.0,49.0
1510597978,43.0,89.0
1510598278,43.0,100.0
1510598579,43.0,190.0
1510598878,43.0,212.0
1510599178,43.0,201.0
1510599479,43.0,213.0
1510599778,43.0,12.0
1510600701,43.0,55.0
1510600978,43.0,61.0
1510601277,42.975,316.0
1510601578,43.0,494.0
1510601878,43.0,161.0
1510602179,43.0,141.0
1510602480,43.0,177.0
1510602780,43.0,101.0
1510603078,43.0,473.0
1510603378,43.0,563.0
1510603678,43.0,421.0
1510603978,43.0,566.0
1510604278,43.0,685.0
1510604579,43.4,613.0
1510604878,43.175,162.0
1510605178,43.175,181.0
1510605478,43.0,200.0
1510605778,43.50833333333333,158.0
1510606078,43.7,331.0
1510606379,43.28333333333333,277.0
1510606679,43.13333333333333,239.0
1510606979,43.0,199.0
1510607278,43.0,198.0
1510607579,43.0,124.0
1510607879,43.0,129.0
1510608177,43.0,129.0
1510608478,43.0,187.0
1510608778,43.0,256.0
1510609077,43.0,299.0
1510609378,43.0,281.0
1510609678,43.0,171.0
1510609978,43.0,116.0
1510610278,43.0,200.0
1510610578,43.0,166.0
1510610880,43.0,180.0
1510611177,43.0,267.0
1510611478,43.0,269.0
1510611778,43.0,112.0
1510612079,43.275,80.0
1510612380,43.0,91.0
1510612678,43.475,283.0
1510612978,43.858333333333334,227.0
1510613279,43.65833333333333,72.0
1510613578,43.358333333333334,112.0
1510613878,43.475,317.0
1510614181,43.49166666666667,277.0
1510614479,43.575,300.0
1510614778,43.94166666666667,36.0
1510615078,44.0,99.0
1510615378,44.0,78.0
1510615679,44.0,102.0
1510615977,44.0,248.0
1510616278,44.0,172.0
1510616578,44.0,76.0
1510616879,44.0,164.0
1510617178,44.0,142.0
1510617479,44.0,275.0
1510617778,44.0,278.0
1510618079,44.0,182.0
1510618378,44.0,151.0
1510618678,44.0,165.0
1510618977,43.45,100.0
1510619279,43.0,147.0
1510619579,43.0,178.0
1510619877,43.0,264.0
1510620179,43.0,90.0
1510620480,43.0,30.0
1510620779,43.0,174.0
1510621207,43.0,71.0
1510621378,43.0,91.0
1510621679,43.0,106.0
1510621978,43.0,107.0
1510622277,43.0,255.0
1510622579,43.0,280.0
1510622878,43.0,432.0
1510623179,43.0,295.0
1510623479,43.0,259.0
1510623777,43.0,198.0
1510624080,43.0,139.0
1510624379,43.0,65.0
1510624678,43.0,183.0
1510624978,43.0,248.0
1510625278,43.0,142.0
1510625578,43.0,174.0
1510625878,43.0,174.0
1510626179,43.0,682.0
1510626478,43.0,129.0
1510626778,43.0,127.0
1510627078,43.0,126.0
1510627378,43.0,217.0
1510627680,43.0,263.0
1510627978,43.0,260.0
1510628278,43.0,623.0
1510628578,43.0,370.0
1510628881,43.0,122.0
1510629180,43.0,418.0
1510629479,43.0,155.0
1510629778,43.0,161.0
1510630079,43.0,526.0
1510630378,43.0,151.0
1510630678,43.0,335.0
1510630979,43.0,175.0
1510631278,43.0,184.0
1510631578,43.0,207.0
1510631878,43.0,239.0
1510632178,43.0,130.0
1510632479,43.0,114.0
1510632778,43.0,433.0
1510633079,43.0,682.0
1510633380,43.0,683.0
1510633679,43.0,533.0
1510633978,43.0,290.0
1510634279,43.0,271.0
1510634578,43.0,385.0
1510634879,43.0,493.0
1510635180,43.0,130.0
1510635605,43.0,280.0
1510635778,43.0,274.0
1510636081,43.0,163.0
1510636378,43.0,145.0
1510636678,43.0,50.0
1510636979,43.0,246.0
1510637278,43.0,366.0
1510637577,43.0,258.0
1510637878,43.0,495.0
1510638178,43.0,434.0
1510638478,43.0,211.0
1510638778,43.0,373.0
1510639079,43.0,328.0
1510639378,43.0,292.0
1510639678,43.0,51.0
1510639978,43.0,102.0
1510640278,43.0,149.0
1510640578,43.0,160.0
1510640878,43.0,110.0
1510641178,43.0,157.0
1510641479,43.0,178.0
1510641778,43.0,98.0
1510642079,43.0,223.0
1510642378,43.0,332.0
1510642678,43.0,275.0
1510642978,43.0,244.0
1510643277,43.0,284.0
1510643579,43.0,543.0
1510643878,43.0,516.0
1510644178,43.0,462.0
1510644478,43.0,205.0
1510644779,43.0,166.0
1510645078,43.0,309.0
1510645379,43.0,361.0
1510645678,43.0,358.0
1510645978,43.0,355.0
1510646281,43.0,263.0
1510646579,43.0,183.0
1510646879,43.0,537.0
1510647181,43.0,681.0
1510647477,43.0,234.0
1510647777,43.0,313.0
1510648079,43.0,292.0
1510648378,43.0,815.0
1510648677,43.0,101.0
1510648978,43.0,128.0
1510649278,43.0,273.0
1510649579,43.0,398.0
1510649880,43.0,444.0
1510650179,42.983333333333334,173.0
1510650478,43.0,377.0
1510650778,43.0,140.0
1510651079,43.0,151.0
1510651378,43.0,813.0
1510651679,43.0,711.0
1510651977,42.56666666666667,432.0
1510652279,43.0,321.0
1510652580,43.0,377.0
1510652878,42.81666666666667,92.0
1510653179,42.0,216.0
1510653478,42.11666666666667,755.0
1510653779,42.0,598.0
1510654077,42.0,962.0
1510654379,42.0,471.0
1510654678,42.0,263.0
1510654977,42.0,344.0
1510655279,42.0,335.0
1510655580,42.0,312.0
1510655877,42.0,139.0
1510656180,42.0,143.0
1510656478,42.0,139.0
1510656778,42.0,114.0
1510657079,42.0,27.0
1510657380,42.0,100.0
1510657679,42.0,201.0
1510657979,42.0,195.0
1510658279,42.0,223.0
1510658578,42.0,188.0
1510658879,42.0,165.0
1510659178,42.0,140.0
1510659479,42.0,204.0
1510659778,42.0,207.0
1510660078,42.0,428.0
1510660379,42.0,284.0
1510660678,42.0,253.0
1510660978,42.0,203.0
1510661278,42.0,97.0
1510661579,42.0,65.0
1510661878,42.0,183.0
1510662177,42.0,450.0
1510662480,41.0,86.0
1510662778,41.0,141.0
1510663078,41.0,276.0
1510663378,41.0,327.0
1510663677,40.0,93.0
1510663978,40.0,265.0
1510664280,40.0,93.0
1510664579,40.0,210.0
1510664879,40.0,342.0
1510665180,40.0,66.0
1510665478,40.0,133.0
1510665778,40.0,148.0
1510666078,40.0,276.0
1510666380,40.0,400.0
1510666680,39.71666666666667,82.0
1510666978,39.0,294.0
1510667278,40.0,276.0
1510667580,40.0,178.0
1510667877,40.0,20.0
1510668178,40.0,336.0
1510668479,40.891666666666666,226.0
1510668778,41.0,339.0
1510669079,41.0,121.0
1510669378,40.0,137.0
1510669678,40.0,476.0
1510669978,40.0,208.0
1510670279,40.0,358.0
1510670579,40.0,137.0
1510670878,40.0,102.0
1510671180,40.0,298.0
1510671478,40.0,382.0
1510671779,40.0,138.0
1510672078,40.0,177.0
1510672378,41.0,106.0
1510672678,40.0,295.0
1510673105,40.0,160.0
1510673279,40.0,112.0
1510673578,40.0,152.0
1510673878,40.0,312.0
1510674178,40.0,223.0
1510674478,40.0,470.0
1510674778,40.0,73.0
1510675079,40.0,134.0
1510675379,40.0,182.0
1510675678,40.0,234.0
1510675977,40.0,160.0
1510676278,40.0,636.0
1510676578,40.0,93.0
1510676878,40.0,85.0
1510677178,40.0,131.0
1510677478,40.0,330.0
1510677778,40.0,219.0
1510678079,40.0,70.0
1510678378,40.0,100.0
1510678678,40.0,84.0
1510678979,40.0,171.0
1510679279,40.0,227.0
1510679578,40.0,89.0
1510679879,40.0,40.0
1510680178,40.0,129.0
1510680478,40.0,168.0
1510680778,40.0,80.0
1510681079,40.0,43.0
1510681380,40.0,104.0
1510681679,40.0,233.0
1510681978,40.0,218.0
1510682278,40.0,304.0
1510682580,40.0,251.0
1510682879,40.0,264.0
1510683179,40.0,187.0
1510683478,40.0,284.0
1510683777,40.0,220.0
1510684079,40.0,145.0
1510684380,40.0,180.0
1510684678,40.0,191.0
1510684978,39.0,36.0
1510685279,39.0,364.0
1510685579,39.0,285.0
1510685879,38.94166666666667,134.0
1510686178,39.0,171.0
1510686479,39.0,67.0
1510686779,39.0,181.0
1510687080,39.0,242.0
1510687378,39.0,389.0
1510687677,39.0,95.0
1510687979,39.0,310.0
1510688279,39.0,29.0
1510688579,39.0,48.0
1510688881,39.0,240.0
1510689178,39.0,17.0
1510689479,38.233333333333334,147.0
1510689778,39.0,70.0
1510690080,39.0,26.0
1510690378,39.0,130.0
1510690679,39.0,242.0
1510690980,39.0,29.0
1510691280,39.0,155.0
1510691581,38.0,38.0
1510691879,39.0,745.0
1510692178,39.0,647.0
1510692479,39.0,267.0
1510692779,39.0,32.0
1510693078,39.0,1222.0
1510693378,40.0,144.0
1510693679,39.94166666666667,144.0
1510693979,39.0,51.0
1510694278,39.0,362.0
1510694578,39.0,197.0
1510738202,38.0,189.0
1510738512,38.0,170.0
1510738811,38.0,515.0
1510739110,38.0,232.0
1510739411,38.0,146.0
1510739710,38.0,551.0
1510740010,38.0,240.0
1510740312,38.0,174.0
1510740610,38.0,155.0
1510740911,38.0,249.0
1510741211,38.358333333333334,632.0
1510741511,38.0,76.0
1510741811,38.0,224.0
1510742111,38.0,103.0
1510742411,38.0,349.0
1510742710,38.0,327.0
1510743010,38.0,245.0
1510743311,38.0,372.0
1510743610,38.0,87.0
1510743910,37.0,148.0
1510744211,37.075,93.0
1510744512,37.0,235.0
1510744811,37.0,151.0
1510745112,37.0,847.0
1510745410,37.0,509.0
1510745710,37.0,511.0
1510746010,37.975,397.0
1510746310,38.0,270.0
1510746611,38.0,524.0
1510746911,38.0,377.0
1510747210,38.0,354.0
1510747511,38.0,105.0
1510747811,38.0,139.0
1510748111,38.0,135.0
1510748411,38.0,278.0
1510748711,38.0,556.0
1510749010,38.0,96.0
1510749311,38.0,68.0
1510749612,38.0,160.0
1510749910,38.0,94.0
1510750211,38.0,60.0
1510750511,38.0,199.0
1510750812,38.0,23.0
1510751110,37.13333333333333,246.0
1510751410,38.0,145.0
1510751712,38.0,84.0
1510752010,38.0,582.0
1510752310,38.0,342.0
1510752610,38.0,327.0
1510752910,37.0,196.0
1510753211,37.63333333333333,509.0
1510753510,37.59166666666667,241.0
1510753810,37.016666666666666,189.0
1510754111,37.0,124.0
1510754410,37.0,121.0
1510754710,37.0,235.0
1510755011,37.0,328.0
1510755310,37.0,504.0
1510755610,37.0,223.0
1510755910,37.0,578.0
1510756211,37.0,147.0
1510756511,37.0,170.0
1510756810,37.19166666666667,621.0
1510757111,37.0,1140.0
1510757410,37.0,80.0
1510757712,37.0,57.0
1510758010,37.0,182.0
1510758312,0.0,0.0
1510758612,37.0,114.0
1510758911,38.0,177.0
1510759211,37.0,61.0
1510759511,38.0,594.0
1510759810,38.0,146.0
1510760110,38.0,111.0
1510760410,38.0,84.0
1510760710,38.0,535.0
1510761010,38.0,136.0
1510761310,38.0,230.0
1510761610,38.0,166.0
1510761910,38.0,36.0
1510762211,38.0,170.0
1510762511,38.0,409.0
1510762811,38.0,440.0
1510763110,38.0,170.0
1510763411,38.0,204.0
1510763710,38.0,1097.0
1510764010,38.1,308.0
