date,price,vol
1510568273,58.825,2737.0
1510568579,58.825,2787.0
1510568879,58.65833333333333,2030.0
1510569178,58.65,2304.0
1510569479,58.6,2681.0
1510569778,58.59166666666667,4287.0
1510570080,58.458333333333336,3874.0
1510570380,58.5,3477.0
1510570679,58.475,3168.0
1510570978,58.458333333333336,2940.0
1510571278,58.458333333333336,2706.0
1510571579,58.458333333333336,2439.0
1510571881,58.458333333333336,2430.0
1510572180,58.46666666666667,2421.0
1510572543,58.34166666666667,1294.0
1510572780,58.325,1244.0
1510573079,58.325,676.0
1510573378,58.74166666666667,2330.0
1510573681,58.0,1549.0
1510573980,58.0,1727.0
1510574279,58.0,2281.0
1510574579,58.0,2832.0
1510574878,58.0,2929.0
1510575178,-2.0,0.0
1510575479,58.0,4290.0
1510575780,58.0,4159.0
1510576083,58.0,3175.0
1510576378,58.0,3723.0
1510576679,57.983333333333334,2400.0
1510576978,57.983333333333334,1434.0
1510577280,58.0,625.0
1510577578,57.0,706.0
1510577879,57.225,1247.0
1510578180,57.4,1132.0
1510578479,57.4,1295.0
1510578778,57.0,1849.0
1510579079,57.0,1572.0
1510579378,57.0,1688.0
1510579679,57.0,1814.0
1510579978,57.0,3378.0
1510580278,57.00833333333333,2967.0
1510580578,57.00833333333333,3215.0
1510580879,57.00833333333333,3181.0
1510581178,57.00833333333333,3157.0
1510581478,57.0,2419.0
1510581778,57.0,2847.0
1510582078,57.0,4038.0
1510582379,57.333333333333336,4053.0
1510582678,57.916666666666664,1705.0
1510582978,57.925,2392.0
1510583280,57.925,2354.0
1510583578,57.925,1565.0
1510583881,57.9,1618.0
1510584178,57.9,1598.0
1510584479,57.891666666666666,1538.0
1510584778,57.891666666666666,1924.0
1510585079,57.891666666666666,2061.0
1510585381,57.95,2130.0
1510585678,57.96666666666667,1610.0
1510585979,57.96666666666667,1889.0
1510586279,58.0,2380.0
1510586580,58.0,2309.0
1510586878,58.0,2116.0
1510587180,58.0,1927.0
1510587479,58.0,1649.0
1510587779,58.0,1676.0
1510588079,58.0,1559.0
1510588379,58.0,1347.0
1510588678,58.0,1390.0
1510588979,58.0,1604.0
1510589278,58.0,3121.0
1510589579,58.0,2251.0
1510589878,58.0,1958.0
1510590178,58.0,491.0
1510590479,58.0,666.0
1510590778,57.88333333333333,859.0
1510591078,57.88333333333333,833.0
1510591378,57.88333333333333,735.0
1510591679,57.74166666666667,962.0
1510591980,57.68333333333333,910.0
1510592280,57.516666666666666,1145.0
1510592579,57.38333333333333,1385.0
1510592879,57.00833333333333,1207.0
1510593180,57.0,1268.0
1510593480,57.0,1321.0
1510593779,57.0,1321.0
1510594079,57.0,1130.0
1510594378,57.0,551.0
1510594679,57.00833333333333,1301.0
1510594979,57.2,1794.0
1510595278,57.266666666666666,2113.0
1510595579,57.93333333333333,6481.0
1510595878,58.0,7299.0
1510596179,58.0,7249.0
1510596479,58.0,6098.0
1510596780,58.0,5936.0
1510597078,58.0,4860.0
1510597380,58.0,2801.0
1510597679,58.0,3329.0
1510597978,58.0,3561.0
1510598278,58.0,3547.0
1510598581,58.0,3696.0
1510598879,58.0,4013.0
1510599178,58.0,3116.0
1510599479,58.0,2214.0
1510599779,58.0,1519.0
1510600702,57.725,462.0
1510600979,57.525,510.0
1510601278,57.175,629.0
1510601578,58.0,5001.0
1510601878,58.0,5159.0
1510602180,58.0,3919.0
1510602480,58.0,2540.0
1510602780,58.0,1830.0
1510603078,58.0,1872.0
1510603378,58.0,2108.0
1510603679,58.0,1945.0
1510603978,58.0,1902.0
1510604279,58.0,1663.0
1510604580,58.0,3708.0
1510604879,58.0,4022.0
1510605178,58.0,4288.0
1510605478,58.0,4094.0
1510605778,58.0,4133.0
1510606078,58.0,4047.0
1510606380,58.0,4096.0
1510606679,58.0,4089.0
1510606980,58.0,2872.0
1510607278,58.0,2149.0
1510607580,58.0,1273.0
1510607880,58.0,778.0
1510608178,58.0,806.0
1510608478,58.0,1001.0
1510608778,58.0,1710.0
1510609079,58.0,3372.0
1510609379,58.0,3189.0
1510609679,58.0,3260.0
1510609979,58.0,3683.0
1510610279,57.7,1135.0
1510610580,57.525,996.0
1510610881,57.525,1008.0
1510611178,57.49166666666667,1032.0
1510611480,57.483333333333334,1182.0
1510611778,57.516666666666666,2178.0
1510612080,57.541666666666664,2160.0
1510612380,57.625,2374.0
1510612679,57.68333333333333,2415.0
