date,price,vol
1510568276,50.34166666666667,101599.0
1510568580,50.641666666666666,102184.0
1510568882,50.99166666666667,113988.0
1510569180,51.0,108355.0
1510569481,50.96666666666667,106195.0
1510569780,50.8,97598.0
1510570082,50.5,65321.0
1510570381,50.483333333333334,37329.0
1510570682,50.483333333333334,46737.0
1510570980,50.483333333333334,44516.0
1510571282,50.61666666666667,58644.0
1510571582,50.75,55935.0
1510571884,50.858333333333334,66897.0
1510572183,50.93333333333333,72670.0
1510572544,50.81666666666667,70805.0
1510572785,50.81666666666667,72732.0
1510573082,50.791666666666664,77204.0
1510573383,50.34166666666667,90982.0
1510573684,50.0,63032.0
1510573982,50.0,40822.0
1510574282,50.0,62823.0
1510574583,50.0,45251.0
1510574881,50.0,69571.0
1510575182,50.0,78637.0
1510575482,50.0,82281.0
1510575784,50.0,83751.0
1510576087,50.0,72265.0
1510576382,50.0,65667.0
1510576682,50.0,43648.0
1510576980,50.0,46011.0
1510577282,50.0,49529.0
1510577580,50.0,28249.0
1510577884,50.0,27489.0
1510578183,50.0,49111.0
1510578482,50.0,70108.0
1510578780,50.0,72838.0
1510579084,50.0,44572.0
1510579380,50.0,67645.0
1510579683,50.0,75591.0
1510579981,50.0,105791.0
1510580280,50.0,108158.0
1510580581,50.0,73406.0
1510580881,50.0,103289.0
1510581180,50.0,76952.0
1510581480,50.0,94095.0
1510581780,50.0,60789.0
1510582081,50.0,83855.0
1510582382,50.25,73329.0
1510582680,50.7,71437.0
1510582981,50.775,71938.0
1510583282,50.625,48617.0
1510583582,50.35,41163.0
1510583887,50.09166666666667,40641.0
1510584180,50.041666666666664,38508.0
1510584482,50.0,20883.0
1510584781,50.0,23687.0
1510585083,50.0,52107.0
1510585384,50.0,66561.0
1510585681,50.0,61875.0
1510585982,50.0,64017.0
1510586283,50.55,92261.0
1510586581,51.0,68559.0
1510586883,51.0,49013.0
1510587182,51.0,76615.0
1510587482,50.81666666666667,67192.0
1510587781,50.71666666666667,52027.0
1510588082,50.69166666666667,78335.0
1510588382,50.75833333333333,98813.0
1510588684,50.791666666666664,98556.0
1510588981,51.0,145675.0
1510589283,51.0,99470.0
1510589583,51.0,77910.0
1510589883,51.0,72051.0
1510590184,51.0,65155.0
1510590481,51.0,4813.0
1510590781,51.0,18223.0
1510591081,51.0,34717.0
1510591382,50.775,39676.0
1510591682,50.18333333333333,15779.0
1510591983,50.0,16722.0
1510592281,50.0,34286.0
1510592582,50.0,53173.0
1510592882,50.0,55290.0
1510593184,50.0,36676.0
1510593484,50.0,68407.0
1510593784,50.0,54034.0
1510594083,50.0,53669.0
1510594383,50.0,57255.0
1510594683,50.575,101447.0
1510594982,50.81666666666667,139233.0
1510595280,51.0,143578.0
1510595580,51.0,89634.0
1510595881,51.0,46055.0
